tid,pid,block,query,n_abs,n_org,n_ddtop,n_native,first_org_abs,plain_top,n_clicks_in_bands,clicks_in_ad_slot
p032-b5-t9,p032,b5,buy bosch bosch 0261210141 crank position sensor,10,6,0,7,2,0,1,0
p032-b6-t1,p032,b6,buy clinomint clinomyn smokers toothpaste 2x75ml,11,9,1,3,1,0,1,0
p032-b6-t10,p032,b6,buy manduka manduka prolite yoga mat,14,11,1,5,2,0,1,1
p032-b6-t2,p032,b6,buy sprintech sprintech dropbar mirror single white,12,10,1,1,2,0,2,0
p032-b6-t3,p032,b6,buy doterra deep blue rub,15,11,1,4,2,0,1,0
p032-b6-t4,p032,b6,buy bosch bosch 98167 new water pump,10,7,1,3,1,0,1,0
p032-b6-t5,p032,b6,buy mattel barbie doll and fiat vehicle,12,10,0,3,0,1,1,0
p032-b6-t6,p032,b6,buy parris paris black black 180mm truck,13,12,1,0,1,0,1,0
p032-b6-t7,p032,b6,buy schleich schleich dressage riding set,12,11,0,3,0,1,1,0
p032-b6-t8,p032,b6,buy hartleys hartleys lemon jelly 135g,11,10,0,3,0,1,1,0
p032-b6-t9,p032,b6,buy fram fram c4 oil cartridge filter,12,10,0,7,0,1,1,0
p033-b1-t1,p033,b1,buy airtex airtex e3240 electric fuel pump,12,9,0,6,2,0,1,1
p033-b1-t10,p033,b1,buy bmw bmw r1200 gs vario cases,12,10,1,2,1,0,1,0
p033-b1-t2,p033,b1,buy berghaus berghaus unisex 20fourseven 25 backpack,14,12,1,1,2,0,1,0
p033-b1-t3,p033,b1,buy rowan rowan books city knits,11,11,0,3,0,1,1,0
p033-b1-t4,p033,b1,buy denso denso 234 4659 oxygen sensor,12,9,0,7,2,0,1,0
p033-b1-t5,p033,b1,buy dane elec 2gb compactflash memory card,14,12,0,4,1,0,1,0
p033-b1-t6,p033,b1,buy tyc tyc 700053 hvac blower motor,13,10,0,6,2,0,1,1
p033-b1-t7,p033,b1,buy metagenics metagenics andrographis plus 30t,12,8,1,3,2,0,1,1
p033-b1-t8,p033,b1,buy mavala mavala waterproof mascara,10,7,1,3,1,0,1,0
p033-b1-t9,p033,b1,buy orly orly here comes trouble,12,9,1,3,2,0,1,0
p033-b2-t1,p033,b2,buy barbie masquerade gala collection rendezvous barbie,11,10,0,3,0,1,1,0
p033-b2-t10,p033,b2,buy doterra doterra lemon 15 ml,14,11,1,4,2,0,3,3
p033-b2-t2,p033,b2,buy terry naturally omega 7 eye relief,13,10,1,3,2,0,1,1
p033-b2-t3,p033,b2,buy guess guess women s rolene pump,10,9,0,1,0,1,1,0
p033-b2-t4,p033,b2,buy lti tools paintless dent remover system,12,10,0,6,2,0,1,0
p033-b2-t5,p033,b2,buy douglas labs dhea 50mg capule 100,11,9,0,3,0,1,1,0
p033-b2-t6,p033,b2,buy lundby lundby smaland cat family,11,9,0,2,0,1,2,0
p033-b2-t7,p033,b2,buy obrien o brien nomad wakeboard bindings,11,9,1,3,2,0,1,0
p033-b2-t8,p033,b2,buy denso denso 951 0012 fuel pump,13,9,1,3,1,0,1,0
p033-b2-t9,p033,b2,buy genuine genuine dnj500090 windshield washer nozzle,11,9,0,3,0,1,1,0
p033-b3-t1,p033,b3,buy katadyn katadyn hiker pro replacement cartridge,13,10,1,5,2,0,1,0
p033-b3-t10,p033,b3,buy duracell lithium camera battery,15,13,1,1,2,0,1,1
p033-b3-t2,p033,b3,buy rule automatic float switch with fuse,13,11,1,3,2,0,1,1
p033-b3-t3,p033,b3,buy foxs foxs glacier fruits 200g,14,11,0,2,2,0,1,0
p033-b3-t4,p033,b3,buy visionace visionace vitabiotics 30 tablets,12,9,0,6,2,0,1,1
p033-b3-t5,p033,b3,buy miele miele 4854915 replacement hepa filter,14,11,1,2,2,0,1,1
p033-b3-t6,p033,b3,buy bosch bosch 6703 platinum spark plug,14,11,1,5,2,0,1,1
p033-b3-t7,p033,b3,buy kyb kyb sm5482 shock mount kit,13,9,0,6,2,0,2,1
p033-b3-t8,p033,b3,buy silipos silipos heel cushions pair,9,8,0,3,0,1,1,0
p033-b3-t9,p033,b3,buy gerber gerber organic apple puffs,12,9,1,3,1,0,1,1
p033-b4-t1,p033,b4,buy flair sylvanian families fresian cow grandparents,10,8,0,3,0,1,1,0
p033-b4-t10,p033,b4,buy avon glimmersticks waterproof eye liner copper,13,10,1,3,2,0,2,2
p033-b4-t2,p033,b4,buy riester riester ri san sphygmomanometer,11,8,1,4,2,0,1,0
p033-b4-t3,p033,b4,buy brio brio car transporter set,12,12,0,2,0,1,1,0
p033-b4-t4,p033,b4,buy gates gates 38058 idler pulley,15,10,0,5,3,0,1,1
p033-b4-t5,p033,b4,buy travelon travelon medium compression socks,13,10,1,3,2,0,1,1
p033-b4-t6,p033,b4,buy palmer wholesale stainless steel serving spoon,11,10,0,3,0,1,1,0
p033-b4-t7,p033,b4,buy natrol natrol cetylpure myristoleate 120 capsules,13,8,1,3,2,0,1,0
p033-b4-t8,p033,b4,buy nixon men s watch,12,11,1,0,1,0,1,1
p033-b4-t9,p033,b4,buy hydroxatone hydroxatone intensive anti wrinkle complex,12,10,0,3,0,1,1,0
p033-b5-t1,p033,b5,buy sachs sachs sg459011 lift support,13,9,1,3,1,0,1,0
p033-b5-t10,p033,b5,buy moog moog ev80893 tie rod end,11,10,0,7,0,1,1,0
p033-b5-t2,p033,b5,buy futuro futuro stabilizing knee support small,14,11,1,3,2,0,1,1
p033-b5-t3,p033,b5,buy opi opi suzi the 7 dusseldorfs,14,10,1,3,2,0,1,1
p033-b5-t4,p033,b5,buy g5 massage machine g5 vibracare,12,10,1,3,1,0,2,0
p033-b5-t5,p033,b5,buy hp c5096a 90 black printhead cleaner,14,10,1,4,2,0,1,1
p033-b5-t6,p033,b5,buy gates gates 7375 v belt,14,11,1,2,2,0,1,1
p033-b5-t7,p033,b5,buy rusk rusk w8less hairspray 10 oz,13,10,1,3,1,0,1,0
p033-b5-t8,p033,b5,buy murad murad hydro dynamic ultimate moisture,14,11,0,5,2,0,2,0
p033-b5-t9,p033,b5,buy chantecaille retinol intense cream,15,13,0,5,1,0,1,0
p033-b6-t1,p033,b6,buy dayco dayco 5040378dr serpentine belt,13,9,1,3,1,0,1,1
p033-b6-t10,p033,b6,buy hp hewc6817a inkjet brochure flyer paper,11,8,0,3,0,1,1,0
p033-b6-t2,p033,b6,buy pandora,12,10,0,4,2,0,1,0
p033-b6-t3,p033,b6,buy string quartets 1,11,10,1,2,1,0,1,1
p033-b6-t4,p033,b6,buy mattel barbie r c convertible vehicle,13,10,1,3,1,0,1,0
p033-b6-t5,p033,b6,buy valeo valeo 10000522 a c compressor,12,8,1,3,2,0,1,1
p033-b6-t6,p033,b6,buy 4m 4m magnet science kit,13,11,1,3,1,0,1,0
p033-b6-t7,p033,b6,buy neuhaus the neuhaus collection truffles,16,14,0,2,2,0,1,0
p033-b6-t8,p033,b6,buy vitanica vitanica thyrofem 60 vcaps,11,8,1,2,1,0,1,1
p033-b6-t9,p033,b6,buy fentimans fentimans dandelion burdock 275ml,13,10,1,2,2,0,1,1
p034-b1-t1,p034,b1,buy cressi cressi manta watch,11,10,1,0,1,0,1,0
p034-b1-t10,p034,b1,buy technocel technocel t360 ubtt360bk bluetooth headsets,11,10,0,3,0,1,1,0
p034-b1-t2,p034,b1,buy enzymedica enzymedica virastop 2x 90 count,13,9,1,5,2,0,1,0
p034-b1-t3,p034,b1,buy zoggs zoggs ura fit silicone cap,10,8,1,2,1,0,1,0
p034-b1-t4,p034,b1,buy atc vtech 800mah cordless phone battery,14,10,1,3,2,0,1,0
p034-b1-t5,p034,b1,buy fairhaven health pregease,13,12,0,2,1,0,2,0
p034-b1-t6,p034,b1,buy alessi a di alessi pino funnel,15,11,0,3,2,0,1,0
p034-b1-t7,p034,b1,buy organo gold organo gold cafe latte,11,8,0,7,2,0,1,0
p034-b1-t8,p034,b1,buy orbita orbita siena one burl watchwinder,14,11,0,4,1,0,1,0
p034-b1-t9,p034,b1,buy skycaddie skycaddie gimme golf gps rangefinder,11,9,1,2,1,0,1,0
p034-b2-t1,p034,b2,buy natrol natrol omega 3 150 softgels,15,11,1,4,2,0,1,0
p034-b2-t10,p034,b2,buy leatherman leatherman rebar sheath black leather,12,11,1,0,1,0,1,0
p034-b2-t2,p034,b2,buy bell bell influx bike helmet,11,10,0,3,0,1,1,0
p034-b2-t3,p034,b2,buy portal,12,12,0,0,0,1,1,0
p034-b2-t4,p034,b2,buy magnif digital coin sorter,13,9,1,3,2,0,1,0
p034-b2-t5,p034,b2,buy precision products precision gs2010 garden seeder,12,12,0,1,0,1,1,0
p034-b2-t6,p034,b2,buy acdelco acdelco 41382 fuel pump,11,7,1,3,1,0,1,1
p034-b2-t7,p034,b2,buy dayco dayco wp304k1a timing belt kit,12,10,0,6,2,0,1,1
p034-b2-t8,p034,b2,buy mcdavid mcdavid deluxe knee support,14,10,1,4,2,0,1,0
p034-b2-t9,p034,b2,buy bosch bosch 0280218108 air mass sensor,12,10,0,7,0,1,1,0
p034-b3-t1,p034,b3,buy leki leki deep powder baskets,13,9,1,3,2,0,1,0
p034-b3-t10,p034,b3,buy kyb kyb sm5413 spring seat insulator,12,9,1,3,1,0,1,0
p034-b3-t2,p034,b3,buy avon rare diamonds woman perfume,14,11,1,3,2,0,1,0
p034-b3-t3,p034,b3,buy voronajj mac matte lipstick mehr boxed,13,11,1,1,2,0,1,0
p034-b3-t4,p034,b3,buy kipling kipling luggage raychel,13,9,1,3,2,0,1,0
p034-b3-t5,p034,b3,buy mtd mtd part 1910917 blade,12,11,0,2,0,1,1,0
p034-b3-t6,p034,b3,buy nars nars sheer glow foundation deauville,14,10,1,5,2,0,1,0
p034-b3-t7,p034,b3,buy maileg maileg bambi stuffed animal,12,10,0,3,0,1,1,0
p034-b3-t8,p034,b3,buy lindstrom lindstrom supreme pliers bent nose,15,11,0,4,2,0,1,0
p034-b3-t9,p034,b3,buy mopar mopar 56029084aa oxygen sensor,11,9,0,7,0,1,1,0
p034-b4-t1,p034,b4,buy spy spy braden wayfarer eyeglasses,12,10,1,3,1,0,1,0
p034-b4-t10,p034,b4,buy kitchenaid kitchenaid 4176602 disc shaft,11,8,0,7,1,0,1,0
p034-b4-t2,p034,b4,buy pureology pureology by pureology,14,10,1,4,2,0,1,0
p034-b4-t3,p034,b4,buy sram sram front derailleur chain spotter,13,11,1,3,1,0,1,0
p034-b4-t4,p034,b4,buy pure encapsulations purelean pure pack 30pkts,15,11,0,4,2,0,1,0
p034-b4-t5,p034,b4,buy peyton manning denver broncos football poster,14,11,0,4,2,0,1,0
p034-b4-t6,p034,b4,buy ryobi ryobi 030157001018 sander backing pad,12,11,0,3,0,1,1,0
p034-b4-t7,p034,b4,buy rubi tools rubi ts60 tile cutter,14,12,1,3,1,0,1,0
p034-b4-t8,p034,b4,buy denso denso 234 4634 oxygen sensor,11,9,0,7,1,0,1,0
p034-b4-t9,p034,b4,buy murad murad blemish wrinkle reducer 2oz,10,8,1,3,1,0,1,0
p034-b5-t1,p034,b5,buy swarovski swarovski carbon fiber travel tripod,13,9,1,3,2,0,1,0
p034-b5-t10,p034,b5,buy phase 4 walkfit orthotics size f,13,11,1,3,1,0,1,0
p034-b5-t2,p034,b5,buy suzuki dl650 1000 gel seat,13,10,1,3,1,0,1,0
p034-b5-t3,p034,b5,buy watch pavilion double automatic watch winder,14,12,1,2,1,0,1,0
p034-b5-t4,p034,b5,buy ariat ariat women s cheyenne boot,11,9,0,3,0,1,1,0
p034-b5-t6,p034,b5,buy stadler form stadler form albert dehumidifier,14,10,1,4,2,0,1,0
p034-b5-t7,p034,b5,buy futurebiotics futurebiotics african mango 60 count,14,10,1,4,2,0,1,0
p034-b5-t8,p034,b5,buy ina ina air conditioning tensioner pulley,12,8,1,5,2,0,1,0
p034-b5-t9,p034,b5,buy forum novelties deluxe pirate hat adult,12,12,0,0,0,1,1,0
p034-b6-t1,p034,b6,buy ralph lauren polo ph4066 sunglasses,13,10,1,3,1,0,1,0
p034-b6-t10,p034,b6,buy yamaha yamaha yaclvo lite valve oil,12,9,1,2,2,0,1,0
p034-b6-t2,p034,b6,buy jamar jamar hydraulic hand dynamometer,14,12,1,5,2,0,1,0
p034-b6-t3,p034,b6,buy orbit orbit 91022 control star series,11,9,0,3,0,1,1,0
p034-b6-t4,p034,b6,buy bosch bosch 16978 premium oxygen sensor,13,10,1,6,1,0,1,0
p034-b6-t5,p034,b6,buy herbal balance herbal balance gold,11,11,0,0,0,1,2,0
p034-b6-t6,p034,b6,buy kyb kyb 345042 gr 2 shock,11,7,1,3,1,0,1,0
p034-b6-t7,p034,b6,buy parker brothers scrabble diamond anniversary edition,12,11,0,3,0,1,1,0
p034-b6-t8,p034,b6,buy 2xu 2xu performance visor,11,9,1,3,1,0,1,0
p034-b6-t9,p034,b6,buy kyb kyb sm5303 strut mount,10,6,0,7,2,0,2,2
p035-b1-t1,p035,b1,buy denso denso 234 4064 oxygen sensor,13,10,1,6,1,0,1,0
p035-b1-t10,p035,b1,buy medline k3 lightweight wheelchairs,12,11,0,3,0,1,1,0
p035-b1-t2,p035,b1,buy siskiyou mlb baltimore orioles toothbrush,13,10,0,3,2,0,1,0
p035-b1-t3,p035,b1,buy acdelco acdelco 18a928 brake rotor,12,11,0,3,0,1,1,0
p035-b1-t4,p035,b1,buy skf skf fw63 hub unit,11,8,0,3,0,1,1,0
p035-b1-t5,p035,b1,buy airtex airtex e2337 electric fuel pump,12,10,1,3,1,0,1,0
p035-b1-t6,p035,b1,buy gelish harmony gelish foundation base gel,14,10,0,6,2,0,1,0
p035-b1-t7,p035,b1,buy alessi alessi santiago cutlery set 5pc,14,10,1,4,2,0,1,1
p035-b1-t8,p035,b1,buy imak imak arthritis gloves small,13,11,1,3,1,0,1,0
p035-b1-t9,p035,b1,buy orly orly gel fx advanced kit,12,9,1,2,2,0,1,0
p035-b2-t1,p035,b2,buy meyle meyle 0143230007 fuel filter,11,8,0,7,0,1,1,0
p035-b2-t10,p035,b2,buy vxb 10 bearing 624zz shielded 4x13x5,13,10,1,2,2,0,1,0
p035-b2-t2,p035,b2,buy duracell procell pc1400 general purpose battery,12,11,0,5,0,1,1,0
p035-b2-t3,p035,b2,buy bennett bennett v351hpu1 hydraulic power unit,11,9,1,3,1,0,1,0
p035-b2-t4,p035,b2,buy fram fram ft1033b transmission filter kit,13,9,0,6,2,0,1,0
p035-b2-t5,p035,b2,buy vallejo vallejo radome tan paint 17ml,12,11,0,3,0,1,1,0
p035-b2-t6,p035,b2,buy orrefors orrefors dizzy diamond stemware goblet,11,10,0,3,0,1,1,0
p035-b2-t7,p035,b2,buy oxo oxo good grips salt grinder,11,9,0,3,0,1,1,0
p035-b2-t8,p035,b2,buy victorinox victorinox luggage hanging cosmetic case,12,10,1,3,1,0,1,0
p035-b2-t9,p035,b2,buy sundown naturals sundown papaya enzyme,11,7,1,3,2,0,1,0
p035-b3-t1,p035,b3,buy lakeshore learning materials the allowance game,11,11,0,0,0,1,1,0
p035-b3-t10,p035,b3,buy schmidt schmidt puzzle mat 3000 piece,14,11,1,3,1,0,1,0
p035-b3-t2,p035,b3,buy rhinox manchester united official scarf,14,11,0,4,1,0,1,0
p035-b3-t3,p035,b3,buy molnycke mepiform mepiform 2x3,12,9,1,4,3,0,1,0
p035-b3-t4,p035,b3,buy ibd ibd bonder,14,11,1,3,1,0,1,0
p035-b3-t5,p035,b3,buy acdelco acdelco tckwp309 timing belt kit,13,9,0,4,1,0,1,0
p035-b3-t6,p035,b3,buy moebius model 1 32 cylon raider,12,10,1,3,1,0,1,0
p035-b3-t7,p035,b3,buy guess guess neeka medium carryall camel,11,7,0,5,2,0,1,0
p035-b3-t8,p035,b3,buy orrefors orrefors intermezzo blue flute,12,10,1,3,1,0,1,0
p035-b3-t9,p035,b3,buy xerox high capacity print cartridge wc3550,11,7,0,7,2,0,1,0
p035-b4-t1,p035,b4,buy spy spy optic discord square sunglasses,12,11,1,2,1,0,1,0
p035-b4-t10,p035,b4,buy timken timken 25580 axle bearing,12,9,0,7,2,0,1,0
p035-b4-t2,p035,b4,buy avon anew ultimate 7s cleanser,12,10,1,3,1,0,1,0
p035-b4-t3,p035,b4,buy 3m 3m vetrap bandaging tape purple,13,11,1,2,2,0,1,0
p035-b4-t4,p035,b4,buy trish mcevoy trish mcevoy definer black,11,10,0,3,0,1,1,0
p035-b4-t5,p035,b4,buy gt power tachometer,11,9,0,3,0,1,1,0
p035-b4-t6,p035,b4,buy heye heye stingray puzzle,11,9,0,3,0,1,1,0
p035-b4-t7,p035,b4,buy gates gates 38317 belt tensioner,11,8,0,3,0,1,1,0
p035-b4-t8,p035,b4,buy moog moog ev800293 tie rod end,11,8,0,6,2,0,1,0
p035-b4-t9,p035,b4,buy movie posters fantastic mr fox,14,11,0,4,2,0,1,0
p035-b5-t1,p035,b5,buy for the wine connoisseur,12,11,1,0,1,0,1,1
p035-b5-t10,p035,b5,buy motorcraft motorcraft brmc3 brake master cylinder,11,7,1,3,1,0,2,0
p035-b5-t2,p035,b5,buy body solid body solid resistance tubes,14,12,1,1,2,0,1,0
p035-b5-t3,p035,b5,buy denso denso 234 4006 oxygen sensor,13,10,1,5,2,0,1,0
p035-b5-t4,p035,b5,buy water jet water jet power washer,14,13,1,2,1,0,1,0
p035-b5-t5,p035,b5,buy bosch bosch 0280217114 air mass sensor,12,10,0,7,0,1,1,0
p035-b5-t6,p035,b5,buy xuron xuron 485fn flat nose plier,12,12,0,6,0,1,1,0
p035-b5-t7,p035,b5,buy avon avon anew platinum serum,12,9,1,3,2,0,1,0
p035-b5-t8,p035,b5,buy bosch bosch glr825 laser distance measurer,12,9,1,3,2,0,1,0
p035-b5-t9,p035,b5,buy latitude,13,12,1,0,1,0,1,0
p035-b6-t1,p035,b6,buy roomba irobot roomba 620 vacuum,11,10,0,3,1,0,1,0
p035-b6-t10,p035,b6,buy jobar dog bone bark control collar,11,10,0,3,0,1,1,0
p035-b6-t2,p035,b6,buy bolle bolle tetra sunglasses,14,11,0,4,1,0,1,0
p035-b6-t3,p035,b6,buy liteaid liteaid ez leg massager,13,10,0,4,3,0,1,0
p035-b6-t4,p035,b6,buy kuryakyn kuryakyn 1370 windshield trim,10,8,0,3,0,1,1,0
p035-b6-t5,p035,b6,buy mabis mabis rediscan infared thermometer,13,10,1,3,2,0,1,1
p035-b6-t6,p035,b6,buy seeedstudio seeeduino mega arduino compatible board,12,9,1,3,1,0,1,0
p035-b6-t7,p035,b6,buy ettore 10 brass backlip by ettore,12,10,0,3,1,0,1,0
p035-b6-t8,p035,b6,buy delphi delphi gn10180 11b1 ignition coil,12,8,1,3,1,0,1,0
p035-b6-t9,p035,b6,buy lister star body clipper,14,12,1,2,1,0,1,0
p036-b1-t1,p036,b1,buy denso denso 234 4738 oxygen sensor,13,10,1,6,2,0,1,0
p036-b1-t10,p036,b1,buy majestic mandelay climax control gel,14,11,1,3,1,0,1,0
p036-b1-t2,p036,b1,buy denso denso 234 4517 oxygen sensor,13,10,1,6,1,0,1,1
p036-b1-t3,p036,b1,buy monroe monroe c1501 oespectrum shock absorber,11,8,0,7,2,0,1,0
p036-b1-t4,p036,b1,buy denso denso 234 4099 oxygen sensor,13,9,1,6,2,0,1,0
p036-b1-t5,p036,b1,buy schar gluten free classic white bread,13,12,1,2,1,0,1,1
p036-b1-t6,p036,b1,buy nature nature2 spa stick mineral sanitizer,13,12,0,3,0,1,1,0
p036-b1-t7,p036,b1,buy respironics respironics amara petite cushion,12,9,1,3,2,0,1,0
p036-b1-t8,p036,b1,buy magnaflow magnaflow 446034 universal catalytic converter,13,12,0,2,0,1,1,0
p036-b1-t9,p036,b1,buy herbalife prolessa duo 30 day supply,15,12,1,4,2,0,1,0
p036-b2-t1,p036,b2,buy vdo vdo pm3789 blower motor,12,9,1,3,1,0,1,0
p036-b2-t10,p036,b2,buy finaday aviator sunglasses single silver,11,9,1,3,1,0,1,1
p036-b2-t2,p036,b2,buy croscill croscill yorkville euro pillow sham,12,11,0,3,0,1,2,0
p036-b2-t3,p036,b2,buy akebono akebono asp787 front brake pad,12,10,0,3,0,1,1,0
p036-b2-t4,p036,b2,buy ingersoll ingersoll watches grand canyon iv,12,10,1,3,1,0,1,0
p036-b2-t5,p036,b2,buy mozart die zauberflote the magic flute,11,9,1,0,2,0,1,0
p036-b2-t6,p036,b2,buy ikea tross track lighting spotlight light,12,11,1,1,1,0,1,0
p036-b2-t7,p036,b2,buy panasonic panasonic rphje450w headphones,13,11,1,0,2,0,1,0
p036-b2-t8,p036,b2,buy ism ism touring saddle,13,11,1,3,1,0,2,0
p036-b2-t9,p036,b2,buy bosal bosal 099 1107 catalytic converter,13,9,1,3,1,0,1,0
p036-b3-t1,p036,b3,buy moog moog k7365 lower ball joint,13,8,0,5,2,0,1,0
p036-b3-t10,p036,b3,buy makita makita fs2701 2500 rpm screwdriver,12,10,1,3,1,0,1,0
p036-b3-t2,p036,b3,buy gates gates 22332 upper radiator hose,12,8,1,3,1,0,1,0
p036-b3-t3,p036,b3,buy brio brio short straight tracks,12,9,1,3,2,0,1,1
p036-b3-t4,p036,b3,buy coleman coleman camp stove unleaded generator,12,10,0,3,0,1,1,0
p036-b3-t5,p036,b3,buy asus asus a32 n61 laptop battery,14,10,0,6,2,0,1,0
p036-b3-t6,p036,b3,buy mcvities mcvities dark chocolate digestives 300g,12,11,0,2,0,1,1,0
p036-b3-t7,p036,b3,buy bosch bosch 0261210003 crank position sensor,10,7,0,7,1,0,1,0
p036-b3-t8,p036,b3,buy avon haiku shimmering body powder,11,9,0,3,0,1,1,0
p036-b3-t9,p036,b3,buy all star extracts black walnut flavor,13,12,1,2,1,0,1,1
p036-b4-t1,p036,b4,buy denso denso ikh22 spark plug,13,10,1,4,2,0,2,1
p036-b4-t10,p036,b4,buy solaray solaray alfalfa 430mg 100 capsules,12,8,1,5,2,0,1,0
p036-b4-t2,p036,b4,buy nanogen nanogen locking mist spray,13,10,1,4,2,0,1,0
p036-b4-t3,p036,b4,buy luk luk 07 114 clutch set,13,8,0,6,2,0,1,0
p036-b4-t4,p036,b4,buy jellycat jellycat bashful lamb soother,11,9,0,3,0,1,2,0
p036-b4-t5,p036,b4,buy bosal bosal 294 725 muffler,13,10,1,3,1,0,1,0
p036-b4-t6,p036,b4,buy autobest autobest f1207a fuel pump module,12,10,0,3,0,1,1,0
p036-b4-t7,p036,b4,buy cello suites,15,13,0,2,2,0,1,0
p036-b4-t8,p036,b4,buy head head ti s6 tennis racquet,13,11,1,3,1,0,1,0
p036-b4-t9,p036,b4,buy kawasaki kawasaki k32001 015 light bar,11,9,0,3,0,1,1,0
p036-b5-t1,p036,b5,buy dayco dayco 95199k1 timing belt kit,11,8,0,7,0,1,1,0
p036-b5-t10,p036,b5,buy acdelco acdelco 17904r brake shoe kit,12,8,1,3,1,0,1,0
p036-b5-t2,p036,b5,buy vivitar vivitar battery panasonic bch7 pbbch7,3,2,0,3,0,1,1,1
p036-b5-t3,p036,b5,buy puig puig pro frame sliders 5291n,12,9,1,2,2,0,1,0
p036-b5-t4,p036,b5,buy blomus blomus soap dispenser,13,11,1,3,1,0,1,0
p036-b5-t5,p036,b5,buy pg pg tips tea bags 240bags,13,10,1,1,2,0,0,0
p036-b5-t6,p036,b5,buy respironics respironics comfortgel blue full headgear,13,10,1,3,1,0,1,0
p036-b5-t7,p036,b5,buy silipos silipos gel metatarsal pad,11,7,1,3,2,0,1,0
p036-b5-t8,p036,b5,buy gates gates 21204 upper radiator hose,14,10,1,3,1,0,1,0
p036-b5-t9,p036,b5,buy musclemeds carnivor beef aminos 300 tabs,12,9,1,3,1,0,1,0
p036-b6-t1,p036,b6,buy sony sony mdr 7520 headphones,12,11,0,3,0,1,1,0
p036-b6-t10,p036,b6,buy hobbico hobbico circle cutter,11,8,1,3,1,0,1,0
p036-b6-t2,p036,b6,buy fag fag wheel bearing rear,15,11,0,4,2,0,1,0
p036-b6-t3,p036,b6,buy bosch bosch 03182 distributor cap,12,8,1,5,2,0,1,0
p036-b6-t4,p036,b6,buy american lifan lifan lf200 cdi box,10,9,0,3,0,1,1,0
p036-b6-t5,p036,b6,buy tektronix cyan 6stick for colorqube 8870,10,6,1,4,2,0,1,1
p036-b6-t6,p036,b6,buy denso denso 234 4168 oxygen sensor,12,8,0,7,2,0,1,0
p036-b6-t7,p036,b6,buy hultafors hultafors craftmans knife stainless rfr,13,11,1,3,2,0,1,0
p036-b6-t8,p036,b6,buy herbalife herbalife personalize protein powder,12,10,1,2,2,0,1,1
p036-b6-t9,p036,b6,buy bosal bosal 285 825 exhaust muffler,11,9,0,3,0,1,1,0
p037-b1-t10,p037,b1,buy sabian sabian hhx evolution promotional set,14,12,1,3,1,0,1,0
p037-b1-t2,p037,b1,buy whirlpool whirlpool 4375349 diode for microwave,13,9,1,3,2,0,1,0
p037-b1-t3,p037,b1,buy fram fram ch10246 cartridge oil filter,16,12,0,4,3,0,1,0
p037-b1-t4,p037,b1,buy ahava ahava mineral hand cream,15,13,1,1,2,0,1,0
p037-b1-t6,p037,b1,buy halti halti headcollar black size 0,14,12,1,0,2,0,1,0
p037-b1-t7,p037,b1,buy alessi alessi honey pot honey jar,11,8,1,3,1,0,1,0
p037-b1-t8,p037,b1,buy lauricidin lauricidin 227 gram 8oz jar,13,11,1,3,1,0,2,0
p037-b1-t9,p037,b1,buy kitchenaid kitchenaid 9707006 glass measuring jar,10,7,0,7,2,0,1,1
p037-b2-t1,p037,b2,buy kreg kreg kks1020 klamp trak,10,8,0,3,0,1,1,0
p037-b2-t10,p037,b2,buy shakespeare 5208 r 23 vhf ant,10,9,0,3,0,1,1,0
p037-b2-t2,p037,b2,buy denso denso 234 4713 oxygen sensor,12,9,0,7,0,1,2,0
p037-b2-t3,p037,b2,buy sothys sothys paris complexion perfector,13,10,0,4,3,0,1,0
p037-b2-t4,p037,b2,buy denso denso 280 4230 remanufactured starter,11,8,0,3,0,1,1,0
p037-b2-t5,p037,b2,buy fusion ms wr600cv dust cover,9,7,0,3,0,1,2,0
p037-b2-t6,p037,b2,buy delphi delphi fg0085 fuel pump module,13,10,1,3,1,0,1,0
p037-b2-t7,p037,b2,buy stant stant 11504 locking fuel cap,11,10,0,2,0,1,1,0
p037-b2-t8,p037,b2,buy pioneer pioneer pioneer cxc5719 remote control,13,10,1,3,1,0,1,0
p037-b2-t9,p037,b2,buy life extension chlorophyllin 100mg 100 count,15,11,1,2,3,0,1,0
p037-b3-t1,p037,b3,buy dayco dayco 95328k1 timing belt kit,12,9,0,7,2,0,2,1
p037-b3-t10,p037,b3,buy golfbuddy golfbuddy vt3 gps rangefinder,11,9,1,3,1,0,1,0
p037-b3-t2,p037,b3,buy luk luk 17 065 clutch set,13,9,0,6,2,0,2,1
p037-b3-t3,p037,b3,buy starry night,14,12,0,4,2,0,1,0
p037-b3-t4,p037,b3,buy herbalife herbalife schizandra plus,13,9,0,6,2,0,1,0
p037-b3-t5,p037,b3,buy kitchen craft rotary bean slicer,11,8,0,5,1,0,1,0
p037-b3-t6,p037,b3,buy tyr tyr ergo swim clip,13,10,1,3,1,0,1,0
p037-b3-t7,p037,b3,buy katadyn katadyn combi replacement element,11,8,1,3,2,0,1,0
p037-b3-t8,p037,b3,buy bosch bosch sr0492x starter motor,12,8,1,3,1,0,1,0
p037-b3-t9,p037,b3,buy owl friend toothbrush holder,10,10,0,0,0,1,1,0
p037-b4-t1,p037,b4,buy gates gates 25474 radiator coolant hose,14,12,1,3,1,0,1,0
p037-b4-t10,p037,b4,buy edelbrock edelbrock 1477 carburetor rebuilt kit,12,10,1,3,1,0,1,0
p037-b4-t2,p037,b4,buy taylor tru temp refrigerator freezer thermometer,11,9,0,3,0,1,1,0
