trial_id,role,parent_etype,main_axis,parent_rank,cell_index,left_x,top_y,right_x,bottom_y,n_cells,card_id,dom_handle,geometry_source
p048-b5-t9,cell,dd_top,True,0,1,280.8439,194.0,392.46130000000005,483.8078,5,vplaurlg1,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(8) > div:nth-of-type(1) > div:nth-of-type(10) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(2) > div:nth-of-type(1) > g-scrolling-carousel:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(2),dom_screenshot_registered
p048-b5-t9,cell,dd_top,True,0,2,399.6624,194.0,511.2798,483.8078,5,vplaurlg2,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(8) > div:nth-of-type(1) > div:nth-of-type(10) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(2) > div:nth-of-type(1) > g-scrolling-carousel:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(3),dom_screenshot_registered
p048-b5-t9,cell,dd_top,True,0,3,518.481,194.0,630.0984,483.8078,5,vplaurlg3,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(8) > div:nth-of-type(1) > div:nth-of-type(10) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(2) > div:nth-of-type(1) > g-scrolling-carousel:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(4),dom_screenshot_registered
p048-b5-t9,cell,dd_top,True,0,4,637.2996,194.0,748.917,483.8078,5,vplaurlg4,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(8) > div:nth-of-type(1) > div:nth-of-type(10) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(2) > div:nth-of-type(1) > g-scrolling-carousel:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(5),dom_screenshot_registered
p049-b6-t8,parent,dd_top,True,0,,162.0,158.0,749.0,400.0,3,,,typed_parent_unchanged
p049-b6-t8,cell,dd_top,True,0,0,162.0253,194.0,352.8551,391.1214,3,vplaurlg0,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(8) > div:nth-of-type(1) > div:nth-of-type(10) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(2) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1),dom_screenshot_registered
p049-b6-t8,cell,dd_top,True,0,1,360.0563,194.0,550.8861,391.1214,3,vplaurlg1,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(8) > div:nth-of-type(1) > div:nth-of-type(10) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(2) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(2),dom_screenshot_registered
p049-b6-t8,cell,dd_top,True,0,2,558.0872,194.0,748.917,391.1214,3,vplaurlg2,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(8) > div:nth-of-type(1) > div:nth-of-type(10) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(2) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(3),dom_screenshot_registered
p050-b3-t10,parent,dd_top,True,0,,162.0,158.0,749.0,540.0,4,,,typed_parent_unchanged
p050-b3-t10,cell,dd_top,True,0,0,162.0253,194.0,303.3474,531.4639999999999,4,vplaurlg0,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(8) > div:nth-of-type(1) > div:nth-of-type(10) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(2) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1),dom_screenshot_registered
p050-b3-t10,cell,dd_top,True,0,1,310.5485,194.0,451.87059999999997,531.4639999999999,4,vplaurlg1,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(8) > div:nth-of-type(1) > div:nth-of-type(10) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(2) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(2),dom_screenshot_registered
p050-b3-t10,cell,dd_top,True,0,2,459.0717,194.0,600.3938,531.4639999999999,4,vplaurlg2,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(8) > div:nth-of-type(1) > div:nth-of-type(10) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(2) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(3),dom_screenshot_registered
p050-b3-t10,cell,dd_top,True,0,3,607.5949,194.0,748.917,531.4639999999999,4,vplaurlg3,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(8) > div:nth-of-type(1) > div:nth-of-type(10) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(2) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(4),dom_screenshot_registered
